URL,File Name
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121989_Auszug_GV.xlsx?__blob=publicationFile,31121989_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122008_Auszug_GV.xlsx?__blob=publicationFile,31122008_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121994_Auszug_GV.xlsx?__blob=publicationFile,31121994_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Publikationen/Bodennutzung/bodennutzung-erzeugung-2030300147005.xlsx?__blob=publicationFile,bodennutzung-erzeugung-2030300147005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/01011975_Auszug_GV.xlsx?__blob=publicationFile,01011975_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121982_Auszug_GV.xlsx?__blob=publicationFile,31121982_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121985_Auszug_GV.xlsx?__blob=publicationFile,31121985_Auszug_GV.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Aussenhandel/Downloads/wa-gegenueberstellung-xlsx-2024-2023.xlsx?__blob=publicationFile,wa-gegenueberstellung-xlsx-2024-2023.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Aussenhandel/Downloads/wa-ewg-xls.xlsx?__blob=publicationFile,wa-ewg-xls.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-2080620237005.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-2080620237005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Steuereinnahmen/Publikationen/Downloads-Steuerhaushalt/statistischer-bericht-steuerhaushalt-2140400243215.xlsx?__blob=publicationFile,statistischer-bericht-steuerhaushalt-2140400243215.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710241075.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710241075.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Staat-Gebietsystematik/Staatsangehoerigkeitsgebietsschluessel_xls.xlsx?__blob=publicationFile,Staatsangehoerigkeitsgebietsschluessel_xls.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241075.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241075.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Baugewerbe-Struktur/statistischer-bericht-kostenstruktur-baugewerbe-2040530217005.xlsx?__blob=publicationFile,statistischer-bericht-kostenstruktur-baugewerbe-2040530217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Weitere-Steuern/Publikationen/Downloads-weitere-Steuern/statistischer-bericht-erbschaft-schenkungsteuer-5736101237005.xlsx?__blob=publicationFile,statistischer-bericht-erbschaft-schenkungsteuer-5736101237005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Gueterverkehr/Publikationen/Downloads-Schifffahrt/statistischer-bericht-binnenschifffahrt-2080400241055.xlsx?__blob=publicationFile,statistischer-bericht-binnenschifffahrt-2080400241055.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Gueterverkehr/Publikationen/Downloads-Schifffahrt/statistischer-bericht-binnenschifffahrt-2080400241065.xlsx?__blob=publicationFile,statistischer-bericht-binnenschifffahrt-2080400241065.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Steuereinnahmen/Publikationen/Downloads-Realsteuern/statistischer-bericht-realsteuervergleich-2141010237005.xlsx?__blob=publicationFile,statistischer-bericht-realsteuervergleich-2141010237005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241075.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241075.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600241055.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600241055.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-habilitationen-5213502237005.xlsx?__blob=publicationFile,statistischer-bericht-habilitationen-5213502237005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122002_Jahr.xlsx?__blob=publicationFile,31122002_Jahr.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241055.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241055.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710241055.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710241055.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241065.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241065.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Wein/Publikationen/Downloads-Wein/weinmost-jahr-2030321227155.xlsx?__blob=publicationFile,weinmost-jahr-2030321227155.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Weitere-Steuern/Publikationen/Downloads-weitere-Steuern/erbschaft-schenkungsteuer-5736101217005.xlsx?__blob=publicationFile,erbschaft-schenkungsteuer-5736101217005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241055.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241055.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Tabellen/sonderauswertung-bachelorabschluss.xlsx?__blob=publicationFile,sonderauswertung-bachelorabschluss.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Wein/Publikationen/Downloads-Wein/weinerzeugung-2030322227005.xlsx?__blob=publicationFile,weinerzeugung-2030322227005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241065.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241065.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241045.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241045.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241035.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241035.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-staatsanwaltschaften-2100260237005.xlsx?__blob=publicationFile,statistischer-bericht-staatsanwaltschaften-2100260237005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710241035.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710241035.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/Umweltoekonomie/Publikationen/Downloads-Umweltoekonomie/statistischer-bericht-investition-umweltschutz-2190310217005.xlsx?__blob=publicationFile,statistischer-bericht-investition-umweltschutz-2190310217005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Weitere-Steuern/Publikationen/Downloads-weitere-Steuern/statistischer-bericht-erbschaft-schenkungsteuer-5736101227005.xlsx?__blob=publicationFile,statistischer-bericht-erbschaft-schenkungsteuer-5736101227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600241025.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600241025.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710241045.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710241045.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1962.xlsx?__blob=publicationFile,1962.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241045.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241045.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Unternehmen/Gewerbemeldungen-Insolvenzen/Publikationen/Downloads-Insolvenzen/statistischer-bericht-beendete-insolvenzverfahren-2020411207005.xlsx?__blob=publicationFile,statistischer-bericht-beendete-insolvenzverfahren-2020411207005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241035.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241035.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/landwirtschaft-wald/Publikationen/Downloads/waldgesamtrechnung-tabellenband-xlsx-5852102.xlsx?__blob=publicationFile,waldgesamtrechnung-tabellenband-xlsx-5852102.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Industrie-Verarbeitendes-Gewerbe/Publikationen/Downloads-Fachstatistiken/rohholz-holzhalbwaren-9030001207005.xlsx?__blob=publicationFile,rohholz-holzhalbwaren-9030001207005.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241025.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241025.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-ausfuhrpreise-2170820241015.xlsx?__blob=publicationFile,statistischer-bericht-ausfuhrpreise-2170820241015.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1956.xlsx?__blob=publicationFile,1956.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710241025.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710241025.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241025.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241025.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/2002.xlsx?__blob=publicationFile,2002.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710241015.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710241015.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Preise/Einfuhrpreisindex-Ausfuhrpreisindex/Publikationen/Downloads-Ein-und-Ausfuhrpreisindex/statistischer-bericht-einfuhrpreise-2170810241015.xlsx?__blob=publicationFile,statistischer-bericht-einfuhrpreise-2170810241015.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Querschnitt/bauwirtschaft-1020210221125.xlsx?__blob=publicationFile,bauwirtschaft-1020210221125.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-habilitationen-5213502227005.xlsx?__blob=publicationFile,statistischer-bericht-habilitationen-5213502227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Gastgewerbe-Tourismus/Publikationen/Downloads-Tourismus/statistischer-bericht-monatserhebung-tourismus-2060710231125.xlsx?__blob=publicationFile,statistischer-bericht-monatserhebung-tourismus-2060710231125.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-waeschereien-2020168189005.xlsx?__blob=publicationFile,kostenstruktur-waeschereien-2020168189005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-fahr-flugschulen-2020165189005.xlsx?__blob=publicationFile,kostenstruktur-fahr-flugschulen-2020165189005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kinderhilfe-Jugendhilfe/Publikationen/Downloads-Kinder-und-Jugendhilfe/sonstige-einrichtungen-5225403209005.xlsx?__blob=publicationFile,sonstige-einrichtungen-5225403209005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-bestattung-2020167189005.xlsx?__blob=publicationFile,kostenstruktur-bestattung-2020167189005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-gasthoerer-5213301237005.xlsx?__blob=publicationFile,statistischer-bericht-gasthoerer-5213301237005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-frisoer-kosmetik-2020164189005.xlsx?__blob=publicationFile,kostenstruktur-frisoer-kosmetik-2020164189005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstrukturaudio-dienstleistung-2020169069005.xlsx?__blob=publicationFile,kostenstrukturaudio-dienstleistung-2020169069005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Baugewerbe-Struktur/personen-umsatz-baugewerbe-2040510227005.xlsx?__blob=publicationFile,personen-umsatz-baugewerbe-2040510227005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Behinderte-Menschen/Publikationen/Downloads-Behinderte-Menschen/statistischer-bericht-lebenslagen-behinderter-menschen-endergebnisse-5122123217005.xlsx?__blob=publicationFile,statistischer-bericht-lebenslagen-behinderter-menschen-endergebnisse-5122123217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-gesundheitswesen-2020166189005.xlsx?__blob=publicationFile,kostenstruktur-gesundheitswesen-2020166189005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Behinderte-Menschen/Publikationen/Downloads-Behinderte-Menschen/lebenslagen-behinderter-menschen-5122123199005.xlsx?__blob=publicationFile,lebenslagen-behinderter-menschen-5122123199005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/verbrauchsteuerstatistik-5791001177005.xlsx?__blob=publicationFile,verbrauchsteuerstatistik-5791001177005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-fitness-2020163109005.xlsx?__blob=publicationFile,kostenstruktur-fitness-2020163109005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Dienstleistungen/Publikationen/Downloads-Dienstleistungen-Kostenstruktur/kostenstruktur-sauna-solarien-baeder-2020163109015.xlsx?__blob=publicationFile,kostenstruktur-sauna-solarien-baeder-2020163109015.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-studierende-hochschulen-vorb-2110410248005.xlsx?__blob=publicationFile,statistischer-bericht-studierende-hochschulen-vorb-2110410248005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Weiterbildung/Publikationen/Downloads-Weiterbildung/weiterbildung-unternehmen-5215201209005.xlsx?__blob=publicationFile,weiterbildung-unternehmen-5215201209005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-gasthoerer-5213301227005.xlsx?__blob=publicationFile,statistischer-bericht-gasthoerer-5213301227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231055.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080600231055.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/zivilgerichte-2100210217005.xlsx?__blob=publicationFile,zivilgerichte-2100210217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kindertagesbetreuung/Publikationen/Downloads-Kindertagesbetreuung/tageseinrichtungen-kindertagespflege-5225402227005.xlsx?__blob=publicationFile,tageseinrichtungen-kindertagespflege-5225402227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-staatsanwaltschaften-2100260227005.xlsx?__blob=publicationFile,statistischer-bericht-staatsanwaltschaften-2100260227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/staatsanwaltschaften-2100260217005.xlsx?__blob=publicationFile,staatsanwaltschaften-2100260217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kindertagesbetreuung/Publikationen/Downloads-Kindertagesbetreuung/tageseinrichtungen-kindertagespflege-5225402217005.xlsx?__blob=publicationFile,tageseinrichtungen-kindertagespflege-5225402217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/oekosystemgesamtrechnungen/Publikationen/Downloads/flaechenbilanzierung-oekosysteme-5852202189005.xlsx?__blob=publicationFile,flaechenbilanzierung-oekosysteme-5852202189005.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/klassifikationen-wz-2003-umsteiger-xls.xlsx?__blob=publicationFile,klassifikationen-wz-2003-umsteiger-xls.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/statistischer-bericht-pflegevorausberechnung-5124209229005.xlsx?__blob=publicationFile,statistischer-bericht-pflegevorausberechnung-5124209229005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122014_Auszug_GV.xlsx?__blob=publicationFile,31122014_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122018_Auszug_GV.xlsx?__blob=publicationFile,31122018_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121997_Auszug_GV.xlsx?__blob=publicationFile,31121997_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121995_Auszug_GV.xlsx?__blob=publicationFile,31121995_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugQ/AuszugGV2QVorjahr.xlsx?__blob=publicationFile,AuszugGV2QVorjahr.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/2003.xlsx?__blob=publicationFile,2003.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122011_Auszug_GV.xlsx?__blob=publicationFile,31122011_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1969.xlsx?__blob=publicationFile,1969.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Unternehmen/Gewerbemeldungen-Insolvenzen/Publikationen/Downloads-Insolvenzen/statistischer-bericht-beendete-insolvenzverfahren-2020411197005.xlsx?__blob=publicationFile,statistischer-bericht-beendete-insolvenzverfahren-2020411197005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Kinderschutz/Publikationen/Downloads-Kinderschutz/statistischer-bericht-gefaehrdungseinschaetzungen-5225123237005.xlsx?__blob=publicationFile,statistischer-bericht-gefaehrdungseinschaetzungen-5225123237005.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-familiengerichte-2100220237005.xlsx?__blob=publicationFile,statistischer-bericht-familiengerichte-2100220237005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Verwaltungsgliederung/31122003_Jahr.xlsx?__blob=publicationFile,31122003_Jahr.xlsx
https://www.destatis.de/DE/Themen/Staat/Justiz-Rechtspflege/Publikationen/Downloads-Gerichte/statistischer-bericht-familiengerichte-2100220227005.xlsx?__blob=publicationFile,statistischer-bericht-familiengerichte-2100220227005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/statistischer-bericht-energiesteuerstatistik-2140930237005.xlsx?__blob=publicationFile,statistischer-bericht-energiesteuerstatistik-2140930237005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Pflege/Publikationen/Downloads-Pflege/laender-pflegeheime-5224102219005.xlsx?__blob=publicationFile,laender-pflegeheime-5224102219005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-schnellmeldung-ws-vorl-5213103248005.xlsx?__blob=publicationFile,statistischer-bericht-schnellmeldung-ws-vorl-5213103248005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Pflege/Publikationen/Downloads-Pflege/laender-ambulante-pflegedienste-5224101219005.xlsx?__blob=publicationFile,laender-ambulante-pflegedienste-5224101219005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Pflege/Publikationen/Downloads-Pflege/laender-pflegebeduerftige-5224002219005.xlsx?__blob=publicationFile,laender-pflegebeduerftige-5224002219005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1954.xlsx?__blob=publicationFile,1954.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsfinanzen-Ausbildungsfoerderung/Publikationen/Downloads-Ausbildungsfoerderung/aufstiegsfortbildung-2110800207005.xlsx?__blob=publicationFile,aufstiegsfortbildung-2110800207005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Verbrauchsteuern/Publikationen/Downloads-Verbrauchsteuern/energiesteuer-2140930217005.xlsx?__blob=publicationFile,energiesteuer-2140930217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Industrie-Verarbeitendes-Gewerbe/Publikationen/Downloads-Struktur/statistischer-bericht-kostenstruktur-2040430227005.xlsx?__blob=publicationFile,statistischer-bericht-kostenstruktur-2040430227005.xlsx
https://www.destatis.de/DE/Methoden/Klassifikationen/Gueter-Wirtschaftsklassifikationen/Downloads/klassifikationen-wz-2003-alpha-xls.xlsx?__blob=publicationFile,klassifikationen-wz-2003-alpha-xls.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Industrie-Verarbeitendes-Gewerbe/Publikationen/Downloads-Struktur/statistischer-bericht-kostenstruktur-2040430217005.xlsx?__blob=publicationFile,statistischer-bericht-kostenstruktur-2040430217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080610237005.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-hauptverkehrsflughaefen-2080610237005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Pflege/Publikationen/Downloads-Pflege/pflege-deutschlandergebnisse-5224001219005.xlsx?__blob=publicationFile,pflege-deutschlandergebnisse-5224001219005.xlsx
