File,Sheet / Workbook,Total Cell Count,Empty Cells Count,Whitespace Cells Count,Total Row Count,Rows Outside of Value Range Count,Total Column Count,Removed Columns Count,Original Size,Cleaned Size,Empty Cell Size,Whitespace Cell Size,Rows Outside of Value Range Size,Removed Columns Size,Reduction Ratio,Empty Cell Reduction Ratio,Whitespace Cell Reduction Ratio,Rows Outside of Value Range Reduction Ratio,Removed Columns Reduction Ratio,Removed Print Areas,Removed Print Titles
elterngeld-leistungsbezuege-j-5229210217005.xlsx,Inhalt,298,217,0,39,2,512,505,49050,8335,4256,0,150,36309,0.8300713557594291,0.08676860346585118,0.0,0.0030581039755351682,0.7402446483180428,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,Erläuterungen,18,16,0,3,0,4,1,2962,2670,292,0,0,0,0.09858203916272788,0.09858203916272788,0.0,0.0,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,Deckblatt,503,482,1,63,2,6,1,15822,5963,9720,43,96,0,0.6231197067374542,0.6143344709897611,0.0027177347996460623,0.006067500948047023,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T10,515,182,0,69,0,4,1,22394,18921,3473,0,0,0,0.15508618379923195,0.15508618379923195,0.0,0.0,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T11,699,117,0,63,0,7,3,31022,28621,2248,0,0,153,0.07739668622268067,0.0724647024692154,0.0,0.0,0.004931983753465282,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T12,809,353,0,68,0,4,1,30229,23455,6774,0,0,0,0.224089450527639,0.224089450527639,0.0,0.0,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T9,1337,871,54,157,78,3,1,46794,21271,17936,2204,5383,0,0.5454331751934008,0.38329700388938753,0.047100055562678975,0.11503611574133436,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T8,322,131,0,55,0,5,1,15229,12669,2560,0,0,0,0.1681003348873859,0.1681003348873859,0.0,0.0,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T7,479,282,0,109,71,3,1,22520,11475,5981,0,5064,0,0.4904529307282416,0.2655861456483126,0.0,0.22486678507992897,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T1,1117,714,0,346,277,6,2,58848,22378,15404,0,20994,72,0.6197321914083741,0.26175910821098425,0.0,0.3567495921696574,0.0012234910277324632,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T2,2140,807,0,558,424,9,3,108050,64971,15685,0,27266,128,0.3986950485886164,0.14516427579824157,0.0,0.2523461360481259,0.0011846367422489589,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T3,516,67,0,66,0,4,2,22985,21665,1252,0,0,68,0.05742875788557755,0.05447030672177507,0.0,0.0,0.00295845116380248,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T4,516,67,0,66,0,4,2,23260,21940,1252,0,0,68,0.05674978503869303,0.053826311263972484,0.0,0.0,0.0029234737747205505,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T5,1464,283,0,135,0,6,1,63444,57973,5471,0,0,0,0.08623352878128744,0.08623352878128744,0.0,0.0,0.0,0,0
elterngeld-leistungsbezuege-j-5229210217005.xlsx,T6,478,234,27,149,72,3,1,25515,14330,5006,996,5183,0,0.43836958651773467,0.19619831471683324,0.03903586125808348,0.20313541054281795,0.0,0,0
elterngeld-leistungsbezuege-wohnsitz-kreisebene-j-5229211187005.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elterngeld-leistungsbezuege-wohnsitz-kreisebene-j-5229211187005.xlsx,TabB_Wohnsitz,7065,264,0,462,0,6,2,254377,249249,5059,0,0,69,0.02015905526049918,0.019887804321931622,0.0,0.0,0.0002712509385675592,0,0
elterngeld-leistungsbezuege-wohnsitz-kreisebene-j-5229211187005.xlsx,Titelseite,505,483,1,63,2,5,1,15192,5727,9328,43,94,0,0.6230252764612955,0.6140073723012112,0.002830437072143233,0.006187467087941022,0.0,0,0
elterngeld-leistungsbezuege-wohnsitz-kreisebene-j-5229211187005.xlsx,TabA_Wohnsitz,9715,194,0,464,0,8,2,373772,369939,3778,0,0,55,0.010254914760870263,0.010107766231820468,0.0,0.0,0.00014714852904979507,0,0
elterngeld-leistungsbezuege-wohnsitz-kreisebene-j-5229211187005.xlsx,Erläuterung,18,16,0,3,0,193,190,15856,2342,284,0,0,13230,0.8522956609485368,0.01791120080726539,0.0,0.0,0.8343844601412714,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Textteil,248,150,1,254,0,3,2,41156,37420,3628,42,0,66,0.09077655748858003,0.08815239576246477,0.0010205073379337157,0.0,0.001603654388181553,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Inhalt,62,4,0,62,0,2,1,11757,11679,78,0,0,0,0.006634345496300076,0.006634345496300076,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Zeichenerklärung,299,244,0,42,0,3,0,10057,5662,4395,0,0,0,0.4370090484239833,0.4370090484239833,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Vorblatt,515,469,1,63,2,6,2,15726,6770,8753,41,94,68,0.5695027343253212,0.5565941752511764,0.002607147399211497,0.0059773623298995295,0.004324049345033702,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,8. Überblick CO2-Bepreisung,373,29,0,75,0,5,0,19595,18980,615,0,0,0,0.031385557540188826,0.031385557540188826,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,7. Anhang Externe Links,12905,10371,0,219,0,9,0,336002,113828,222174,0,0,0,0.6612282069749584,0.6612282069749584,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,6. Anhang Steuersätze,111,20,0,14,0,5,1,6378,6012,366,0,0,0,0.05738476011288805,0.05738476011288805,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.10 Holzprodukte,1563,244,0,115,0,4,1,63862,59040,4822,0,0,0,0.07550656102220413,0.07550656102220413,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.9 Fernwärme,682,140,0,50,3,6,3,27989,24977,2650,0,226,136,0.1076137053842581,0.09468005287791632,0.0,0.00807460073600343,0.0048590517703383474,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.8.3 Strom - € - Industrie,1577,188,0,164,0,12,2,72145,68323,3753,0,0,69,0.05297664425809134,0.052020237022662695,0.0,0.0,0.0009564072354286506,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.8.2 Strom - € - Haushalte,1469,80,0,167,2,11,2,70960,69175,1578,0,146,61,0.02515501691093574,0.022237880496054116,0.0,0.0020574971815107103,0.0008596392333709132,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.8.1 Strom - Indizes,3628,786,0,263,26,4,1,142730,125295,16161,0,1274,0,0.12215371680795908,0.11322777271771876,0.0,0.008925944090240313,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.3.2  Erdgas-€-Haushalte,1200,82,0,132,0,12,2,56750,55100,1581,0,0,69,0.02907488986784141,0.027859030837004407,0.0,0.0,0.0012158590308370043,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.3.1 Erdgas-Indizes,2105,285,0,153,3,5,2,84659,78706,5641,0,231,81,0.07031739094484933,0.06663201785988496,0.0,0.0027285935340601707,0.0009567795509042157,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.2 Erdöl,1219,422,0,524,457,6,3,71186,34961,7878,0,28238,109,0.5088781501980727,0.1106678279436968,0.0,0.3966791222993285,0.0015311999550473407,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.1 Steinkohle und Braunkohle,26670,26128,0,1906,1859,5,1,634224,24373,517889,0,91962,0,0.9615703599989909,0.8165711168293852,0.0,0.1449992431696057,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Schaubild 4.3,11,7,0,4,0,1,0,1500,1398,102,0,0,0,0.068,0.068,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Schaubild 4.2,11,7,0,4,0,1,0,1500,1398,102,0,0,0,0.068,0.068,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,Schaubild 4.1,24,21,0,3,0,1,0,1651,1311,340,0,0,0,0.2059357964869776,0.2059357964869776,0.0,0.0,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.3.3  Erdgas-€-Unternehmen,1240,92,0,132,0,9,2,57364,55530,1765,0,0,69,0.03197127118053134,0.030768426190642215,0.0,0.0,0.001202844989889129,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.4.1 Benzin-Indizes,1665,611,0,178,89,6,3,64083,46920,12596,0,4458,109,0.26782454004962314,0.19655758937627765,0.0,0.06956603155282992,0.0017009191205155814,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.4.2 Benzin-€,973,237,0,219,0,8,2,46281,41574,4651,0,0,56,0.10170480326699942,0.10049480348307081,0.0,0.0,0.00120999978392861,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.7 Flüssiggas,1229,176,0,90,2,4,1,50996,47508,3392,0,96,0,0.06839752137422543,0.066515020785944,0.0,0.0018825005882814338,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.6.3 Leichtes Heizöl -€-Großh.,3467,338,0,248,0,5,2,147286,140340,6876,0,0,70,0.04715994731339027,0.0466846815040126,0.0,0.0,0.0004752658093776734,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.6.2 Leichtes Heizöl -€-Verbr.,4305,397,0,308,0,5,2,184431,176244,8117,0,0,70,0.04439058509686549,0.04401103935889303,0.0,0.0,0.0003795457379724667,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.6.1 Leichtes Heizöl - Indizes,1386,331,0,93,2,5,1,53697,47060,6485,0,152,0,0.12360094604912751,0.12077024787232062,0.0,0.002830698176806898,0.0,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.5.2 Dieselkraftstoff-€,992,435,0,476,426,5,2,72992,25524,6093,0,41319,56,0.6503178430512933,0.08347490135905304,0.0,0.5660757343270495,0.0007672073651907058,0,0
energiepreisentwicklung-xlsx-5619001.xlsx,5.5.1 Dieselkraftstoff-Indizes,1660,606,0,179,90,6,3,63843,46880,12346,0,4508,109,0.2656986670425889,0.1933806368748336,0.0,0.07061071691493194,0.0017073132528233322,0,0
energiesteuer-2140930217005.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
energiesteuer-2140930217005.xlsx,Tab. 2.1,687,302,0,392,358,836,823,98009,17066,5830,0,14559,60554,0.8258731340999296,0.05948433307145262,0.0,0.14854758236488486,0.6178412186635921,0,0
energiesteuer-2140930217005.xlsx,Tab.1,475,152,1,51,2,13,3,19391,16351,2758,41,100,141,0.15677376102315507,0.1422309318756124,0.002114382961167552,0.005157031612603785,0.007271414573771337,0,0
energiesteuer-2140930217005.xlsx,Inhalt ,201,130,8,55,0,256,254,27637,8532,2511,301,0,16293,0.691283424394833,0.09085646054202699,0.010891196584289178,0.0,0.5895357672685169,0,0
energiesteuer-2140930217005.xlsx,Titel ,286,242,0,52,1,5,1,10128,5216,4887,0,25,0,0.4849921011058452,0.4825236966824645,0.0,0.0024684044233807267,0.0,0,0
energiesteuer-2140930217005.xlsx,Tab. 3.4,112,83,0,326,306,9,0,17778,3847,1634,0,12297,0,0.7836089548880639,0.09191135110811115,0.0,0.6916976037799527,0.0,0,0
energiesteuer-2140930217005.xlsx,Tab.3.5,194,123,0,346,322,9,3,21468,5781,2463,0,13085,139,0.730715483510341,0.11472889882615987,0.0,0.609511831563257,0.006474753120924166,0,0
energiesteuer-2140930217005.xlsx,Qualitätsbericht,6,2,0,2,0,1,0,1976,1938,38,0,0,0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0,0
energiesteuer-2140930217005.xlsx,Tab. 3.3,261,136,0,339,324,14,2,23159,7329,2658,0,13100,72,0.683535558530161,0.11477179498251219,0.0,0.5656548210199058,0.0031089425277429942,0,0
energiesteuer-2140930217005.xlsx,noch Tab.3.2,232,102,0,340,301,9,2,22903,8731,2033,0,12070,69,0.6187835654717723,0.08876566388682705,0.0,0.5270051958258744,0.003012705759070864,0,0
energiesteuer-2140930217005.xlsx,Tab. 2.2,2525,1738,0,392,344,16,5,82597,31823,35006,0,15490,278,0.6147196629417533,0.42381684564814703,0.0,0.18753707761783114,0.0033657396757751494,0,0
energiesteuer-2140930217005.xlsx,Tab. 2.3,724,399,0,389,347,18,2,37747,15895,7765,0,14017,70,0.5789069330012981,0.20571171218904813,0.0,0.37134076880281874,0.0018544520094312131,0,0
energiesteuer-2140930217005.xlsx,Tab. 3.1,257,152,0,362,333,12,0,24030,7654,3021,0,13355,0,0.6814814814814815,0.12571785268414482,0.0,0.5557636287973367,0.0,0,0
energiesteuer-2140930217005.xlsx,Tab. 3.2,139,76,0,342,318,7,0,19802,5546,1510,0,12746,0,0.7199272800727199,0.07625492374507625,0.0,0.6436723563276436,0.0,0,0
energiesteuer-2140930217005.xlsx,noch Tab. 3.2,345,172,0,362,313,9,0,26858,10816,3406,0,12636,0,0.5972894482090997,0.12681510164569215,0.0,0.47047434656340753,0.0,0,0
energiesteuer-2140930217005.xlsx,noch Tab.3.2 ,350,172,0,342,288,7,1,26307,11286,3415,0,11606,0,0.5709887102292166,0.12981335766145893,0.0,0.44117535256775764,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Trends_Haushalte,1,0,0,2,1,2,2,1410,1312,0,0,41,57,0.06950354609929078,0.0,0.0,0.029078014184397163,0.04042553191489362,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Inhalt,100,39,0,73,24,2,0,12126,10606,920,0,600,0,0.12535048655780967,0.07587003133762164,0.0,0.04948045522018803,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Vorbemerkung,1,0,0,1,0,0,0,1239,1239,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Titelseite,505,485,1,63,2,3,0,13976,4099,9784,43,50,0,0.7067115054378935,0.7000572409845449,0.003076702919290212,0.003577561534058386,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Baden-Württemberg_Bev,1083,547,0,59,0,9,3,36027,25150,10767,0,0,110,0.3019124545479779,0.2988591889416271,0.0,0.0,0.0030532656063507924,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Bayern_Bev,1083,547,0,59,0,9,3,35881,25004,10767,0,0,110,0.3031409381009448,0.30007524873888686,0.0,0.0,0.0030656893620579135,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Hessen_Bev,1083,547,0,59,0,9,3,35879,25002,10767,0,0,110,0.30315783606009084,0.30009197580757546,0.0,0.0,0.003065860252515399,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Niedersachsen_Bev,1083,547,0,59,0,9,3,35887,25010,10767,0,0,110,0.30309025552428454,0.3000250787193134,0.0,0.0,0.0030651768049711594,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Hamburg_Bev,1083,547,0,59,0,9,3,35379,24502,10767,0,0,110,0.30744226801209756,0.30433307894513695,0.0,0.0,0.0031091890669606263,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Bremen_Bev,1083,547,0,59,0,9,3,35367,24490,10767,0,0,110,0.3075465829728278,0.3044363389600475,0.0,0.0,0.0031102440127802754,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Berlin_Bev,1272,736,0,59,0,9,3,39409,24752,14547,0,0,110,0.37192011976959577,0.36912887919003273,0.0,0.0,0.0027912405795630438,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Mecklenburg-Vorpommern_Phh,672,88,0,59,0,8,1,28163,26562,1601,0,0,0,0.0568476369704932,0.0568476369704932,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Sachsen_Phh,672,88,0,59,0,8,1,28171,26570,1601,0,0,0,0.05683149337971673,0.05683149337971673,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Sachsen-Anhalt_Phh,672,88,0,59,0,8,1,27817,26216,1601,0,0,0,0.05755473271740303,0.05755473271740303,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Thüringen_Phh,672,88,0,59,0,8,1,27945,26344,1601,0,0,0,0.05729110753265343,0.05729110753265343,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Nordrhein-Westfalen_Bev,1083,547,0,59,0,9,3,35875,24998,10767,0,0,110,0.30319163763066204,0.3001254355400697,0.0,0.0,0.0030662020905923345,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Rheinland-Pfalz_Bev,1083,547,0,59,0,9,3,35977,25100,10767,0,0,110,0.30233204547349696,0.2992745365094366,0.0,0.0,0.003057508964060372,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Schleswig-Holstein_Bev,1083,547,0,59,0,9,3,35651,24774,10767,0,0,110,0.30509663123054054,0.3020111637822221,0.0,0.0,0.0030854674483184203,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Thüringen_Bev,1083,547,0,59,0,9,3,35635,24758,10767,0,0,110,0.30523361863336607,0.3021467658201207,0.0,0.0,0.003086852813245405,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Sachsen-Anhalt_Bev,1083,547,0,59,0,9,3,35853,24976,10767,0,0,110,0.3033776810866594,0.30030959752321984,0.0,0.0,0.0030680835634396006,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Saarland_Bev,1083,547,0,59,0,9,3,35737,24860,10767,0,0,110,0.3043624254973837,0.30128438313232786,0.0,0.0,0.0030780423650558246,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Brandenburg_Bev,1083,547,0,59,0,9,3,35795,24918,10767,0,0,110,0.3038692554826093,0.3007962005866741,0.0,0.0,0.0030730548959351867,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Mecklenburg-Vorpommern_Bev,1083,547,0,59,0,9,3,35589,24712,10767,0,0,110,0.30562814352749446,0.30253730085138664,0.0,0.0,0.003090842676107786,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Sachsen_Bev,1083,547,0,59,0,9,3,35617,24740,10767,0,0,110,0.30538787657579247,0.30229946373922567,0.0,0.0,0.003088412836566808,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Brandenburg_Phh,672,88,0,59,0,8,1,27938,26337,1601,0,0,0,0.057305462094638125,0.057305462094638125,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Saarland_Phh,672,88,0,59,0,8,1,27642,26041,1601,0,0,0,0.05791910860285073,0.05791910860285073,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Schleswig-Holstein_Phh,672,88,0,59,0,8,1,27703,26102,1601,0,0,0,0.057791574919683786,0.057791574919683786,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,D_Phh,783,103,0,59,0,9,1,31652,29776,1876,0,0,0,0.05926955642613421,0.05926955642613421,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,FLW_Phh,783,103,0,59,0,9,1,31893,30017,1876,0,0,0,0.058821685009249676,0.058821685009249676,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,FLO_Phh,783,103,0,59,0,8,1,31447,29571,1876,0,0,0,0.059655929023436256,0.059655929023436256,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,StSt_Phh,783,103,0,59,0,8,1,30883,29007,1876,0,0,0,0.060745393906032445,0.060745393906032445,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Überblick_Phh,412,126,0,43,2,4,1,17879,15381,2392,0,106,0,0.13971698640863583,0.13378824319033503,0.0,0.0059287432183007995,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Grafik_Länder,2,1,0,2,1,0,0,1302,1226,24,0,52,0,0.05837173579109063,0.018433179723502304,0.0,0.039938556067588324,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Grafik_Ländergruppen,2,1,0,2,1,0,0,1302,1226,24,0,52,0,0.05837173579109063,0.018433179723502304,0.0,0.039938556067588324,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Annahmen_Bevölkerung,1,0,0,2,1,2,2,1410,1312,0,0,41,57,0.06950354609929078,0.0,0.0,0.029078014184397163,0.04042553191489362,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Varianten,1,0,0,2,1,2,2,1410,1312,0,0,41,57,0.06950354609929078,0.0,0.0,0.029078014184397163,0.04042553191489362,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Verfahren,37,35,0,36,35,2,0,4431,2361,272,0,1798,0,0.46716316858496953,0.06138569171744527,0.0,0.40577747686752424,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Grafik_D,2,1,0,2,1,0,0,1302,1226,24,0,52,0,0.05837173579109063,0.018433179723502304,0.0,0.039938556067588324,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,D_Bev,3233,1183,0,149,27,4,2,101424,77459,23181,0,729,55,0.23628529736551507,0.22855537150970184,0.0,0.007187647893989588,0.0005422779618236315,0,0
entwicklung-privathaushalte-5124001209005.xlsx,FLW_Bev,3238,1188,0,149,27,4,2,101336,77273,23279,0,729,55,0.23745756690613404,0.22972092839662114,0.0,0.007193889634483303,0.0005427488750296045,0,0
entwicklung-privathaushalte-5124001209005.xlsx,FLO_Bev,3238,1188,0,149,27,4,2,99806,75743,23279,0,729,55,0.24109772959541512,0.233242490431437,0.0,0.007304170089974551,0.0005510690740035669,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Hessen_Phh,672,88,0,59,0,8,1,27945,26344,1601,0,0,0,0.05729110753265343,0.05729110753265343,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Niedersachsen_Phh,672,88,0,59,0,8,1,27827,26226,1601,0,0,0,0.0575340496639954,0.0575340496639954,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Nordrhein-Westfalen_Phh,672,88,0,59,0,8,1,28037,26436,1601,0,0,0,0.05710311374255448,0.05710311374255448,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Rheinland-Pfalz_Phh,672,88,0,59,0,8,1,28344,26743,1601,0,0,0,0.05648461755574372,0.05648461755574372,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Bayern_Phh,672,88,0,59,0,8,1,28025,26424,1601,0,0,0,0.057127564674397856,0.057127564674397856,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Baden-Württemberg_Phh,672,88,0,59,0,8,1,28167,26567,1600,0,0,0,0.05680406149039657,0.05680406149039657,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Hamburg_Phh,672,88,0,59,0,8,1,27553,25953,1600,0,0,0,0.05806990164410409,0.05806990164410409,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Bremen_Phh,672,88,0,59,0,8,1,27519,25919,1600,0,0,0,0.05814164758893855,0.05814164758893855,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,Berlin_Phh,672,88,0,59,0,8,1,27822,26222,1600,0,0,0,0.05750844655308748,0.05750844655308748,0.0,0.0,0.0,0,0
entwicklung-privathaushalte-5124001209005.xlsx,StSt_Bev,3238,1188,0,149,27,4,2,99341,75278,23279,0,729,55,0.24222627112672512,0.23433426279179795,0.0,0.00733835979102284,0.0005536485439043296,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Workbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 1.1,2887,2456,0,320,188,6,0,93972,30163,50751,0,13058,0,0.6790214106329545,0.5400651257821478,0.0,0.13895628485080663,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Ergebnisse,84,79,0,16,0,1,0,4966,3390,1576,0,0,0,0.31735803463552154,0.31735803463552154,0.0,0.0,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Inhalt,738,600,1,100,6,6,1,35502,23196,11895,38,373,0,0.34662835896569205,0.33505154639175255,0.0010703622331136274,0.01050645034082587,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Vorblatt,491,469,0,63,2,6,2,15314,5800,9348,0,94,72,0.621261590701319,0.6104218362282878,0.0,0.006138174219668277,0.004701580253362936,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Qualitätsbericht,60,55,0,11,5,0,0,4057,2752,1071,0,234,0,0.3216662558540794,0.2639881685974858,0.0,0.05767808725659354,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.12,3067,2034,0,877,667,16,11,158255,58973,48677,0,49900,705,0.6273545859530505,0.3075858582667214,0.0,0.31531389213610944,0.0044548355502195824,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.11,2126,1570,0,664,455,7,2,110478,41107,35346,0,33956,69,0.627916870327124,0.31993700103187966,0.0,0.30735531055956844,0.0006245587356758812,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.10,3972,2512,6,672,462,7,2,176658,71255,57570,228,47535,70,0.5966500243408167,0.325883911286214,0.0012906293516285704,0.2690792378494039,0.00039624585357017514,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.9,5964,4528,6,663,456,8,3,216106,70283,98534,228,46919,142,0.6747753417304471,0.45595217161948304,0.0010550378055213644,0.21711104735638992,0.0006570849490527797,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.8,2260,1061,0,641,433,6,1,125762,63688,29376,0,32698,0,0.4935831173168366,0.2335840715001352,0.0,0.2599990458167014,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.7,2392,1114,0,642,434,6,1,130339,66125,31434,0,32780,0,0.4926691166880212,0.24117109997775033,0.0,0.2514980167102709,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.6,1924,1201,0,658,448,5,1,111194,48158,29516,0,33520,0,0.5669010917855279,0.2654459773009335,0.0,0.3014551144845945,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 2.3,2422,1808,0,1213,1003,4,1,171995,42735,40600,0,88660,0,0.7515334748103143,0.2360533736445827,0.0,0.5154801011657315,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 2.2,8885,7557,0,2445,1967,14,9,374455,91311,164193,0,118403,548,0.7561496040912793,0.43848526525216647,0.0,0.31620087861024687,0.0014634602288659518,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 2.1,6033,5364,0,767,557,4,1,197484,43667,113941,0,39876,0,0.7788833525753985,0.5769631970184926,0.0,0.20192015555690587,0.0,0,0
erbringung-dienstleistungen-2090440197005.xlsx,Was finde ich im Teil 2,204,53,0,3933,3902,6,4,353252,9481,1050,0,342544,177,0.9731608030527782,0.002972382321968453,0.0,0.969687361996535,0.000501058734274682,0,0
