file,sheet,python_original_bytes,python_cleaned_bytes,python_reduction_bytes,input_file,sheet_file,long_original_bytes,long_cleaned_bytes,long_cause_removed_bytes,long_cause_added_bytes,long_reduction_bytes,_merge,reduction_delta_bytes,analyzer_extra_reduction_bytes,rust_extra_reduction_bytes,abs_reduction_delta_bytes,original_delta_bytes,cleaned_delta_bytes,same_reduction_bytes
statistischer-bericht-kostenstruktur-med-bereich-2020161227005.xlsx,52571-09,869212,353168,516044,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-kostenstruktur-med-bereich-2020161227005.xlsx,xl/worksheets/sheet14.xml,869212,384085,485122,0,485127,both,-30917,30917,-30917,30917,0,30917,False
bodenflaechennutzung-2030510217005.xlsx,6.4,615208,286585,328623,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\bodenflaechennutzung-2030510217005.xlsx,xl/worksheets/sheet33.xml,615226,316828,303002,0,298398,both,-30225,30225,-30225,30225,18,30243,False
bodenflaechennutzung-2030510217005.xlsx,4.4,527422,274236,253186,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\bodenflaechennutzung-2030510217005.xlsx,xl/worksheets/sheet23.xml,527440,304077,228643,0,223363,both,-29823,29823,-29823,29823,18,29841,False
31121958_Auszug_GV.xlsx,Gemeindedaten,13470251,12706652,763599,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\31121958_Auszug_GV.xlsx,xl/worksheets/sheet2.xml,13470270,12736310,734103,0,733960,both,-29639,29639,-29639,29639,19,29658,False
31121956_Auszug_GV.xlsx,Gemeindedaten,13473045,12711150,761895,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\31121956_Auszug_GV.xlsx,xl/worksheets/sheet2.xml,13473064,12740800,732407,0,732264,both,-29631,29631,-29631,29631,19,29650,False
31121957_Auszug_GV.xlsx,Gemeindedaten,13472328,12708655,763673,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\31121957_Auszug_GV.xlsx,xl/worksheets/sheet2.xml,13472347,12738301,734189,0,734046,both,-29627,29627,-29627,29627,19,29646,False
31121959_Auszug_GV.xlsx,Gemeindedaten,13457328,12690371,766957,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\31121959_Auszug_GV.xlsx,xl/worksheets/sheet2.xml,13457347,12719981,737509,0,737366,both,-29591,29591,-29591,29591,19,29610,False
baumobstflaechen-2030314229005.xlsx,1.3,90487,45033,45454,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\baumobstflaechen-2030314229005.xlsx,xl/worksheets/sheet10.xml,90505,74553,15947,0,15952,both,-29502,29502,-29502,29502,18,29520,False
arbeitskraefte-2032802109005.xlsx,0601.1,1111531,999619,111912,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\arbeitskraefte-2032802109005.xlsx,xl/worksheets/sheet5.xml,1111549,1027983,84252,0,83566,both,-28346,28346,-28346,28346,18,28364,False
Staatsangehoerigkeitsgebietsschluessel_xls.xlsx,A1. Einträge alphabetisch,305717,275949,29768,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\Staatsangehoerigkeitsgebietsschluessel_xls.xlsx,xl/worksheets/sheet7.xml,305717,304246,1471,0,1471,both,-28297,28297,-28297,28297,0,28297,False
studierende-hochschulen-vorb-2110410238005.xlsx,ZÜ 1-4,97251,66777,30474,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\studierende-hochschulen-vorb-2110410238005.xlsx,xl/worksheets/sheet9.xml,97269,94890,2314,0,2379,both,-28095,28095,-28095,28095,18,28113,False
baumobstflaechen-2030314229005.xlsx,1.4,85051,44804,40247,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\baumobstflaechen-2030314229005.xlsx,xl/worksheets/sheet11.xml,85069,72905,17649,0,12164,both,-28083,28083,-28083,28083,18,28101,False
investitionen-xlsx-5811108.xlsx,2.4.0,102989,46698,56291,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\investitionen-xlsx-5811108.xlsx,xl/worksheets/sheet22.xml,102925,74461,28464,0,28464,both,-27827,27827,-27827,27827,-64,27763,False
eigentums-pachtverhaeltnisse-2030216209005.xlsx,0406,177939,112403,65536,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\eigentums-pachtverhaeltnisse-2030216209005.xlsx,xl/worksheets/sheet9.xml,177957,138676,44913,0,39281,both,-26255,26255,-26255,26255,18,26273,False
erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,Tab. 3.9,218214,71481,146733,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,xl/worksheets/sheet22.xml,218232,96414,125620,0,121818,both,-24915,24915,-24915,24915,18,24933,False
argrarstukturerhebung-2030100109005.xlsx,0901,769128,656913,112215,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\argrarstukturerhebung-2030100109005.xlsx,xl/worksheets/sheet6.xml,769146,681443,87703,0,87703,both,-24512,24512,-24512,24512,18,24530,False
kennzahlen-nichtmonetaer-2110431227005.xlsx,TAB-18,1894094,1633289,260805,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kennzahlen-nichtmonetaer-2110431227005.xlsx,xl/worksheets/sheet32.xml,1894112,1657730,236609,0,236382,both,-24423,24423,-24423,24423,18,24441,False
inlandsprodukt-endgueltig-xlsx-2180140.xlsx,3.4.4.4,66357,35113,31244,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\inlandsprodukt-endgueltig-xlsx-2180140.xlsx,xl/worksheets/sheet253.xml,66357,59532,6755,0,6825,both,-24419,24419,-24419,24419,0,24419,False
private-schulen-2110110217005.xlsx,Schulartengliederung A,184469,160291,24178,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\private-schulen-2110110217005.xlsx,xl/worksheets/sheet27.xml,184487,184487,0,0,0,both,-24178,24178,-24178,24178,18,24196,False
strafgerichte-2100230217005.xlsx,8_5,80525,35075,45450,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\strafgerichte-2100230217005.xlsx,xl/worksheets/sheet42.xml,80543,58949,21489,0,21594,both,-23856,23856,-23856,23856,18,23874,False
erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,Tab. 3.10,178175,71608,106567,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,xl/worksheets/sheet23.xml,178193,94957,87046,0,83236,both,-23331,23331,-23331,23331,18,23349,False
strafgerichte-2100230217005.xlsx,8_6,72774,37091,35683,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\strafgerichte-2100230217005.xlsx,xl/worksheets/sheet43.xml,72792,59964,12763,0,12828,both,-22855,22855,-22855,22855,18,22873,False
inlandsprodukt-endgueltig-xlsx-2180140.xlsx,3.4.4.2,80432,45408,35024,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\inlandsprodukt-endgueltig-xlsx-2180140.xlsx,xl/worksheets/sheet251.xml,80432,68242,12135,0,12190,both,-22834,22834,-22834,22834,0,22834,False
bodenflaechennutzung-2030510217005.xlsx,5.5,379864,294967,84897,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\bodenflaechennutzung-2030510217005.xlsx,xl/worksheets/sheet29.xml,379882,317760,66826,0,62122,both,-22775,22775,-22775,22775,18,22793,False
statistischer-bericht-kostenstruktur-med-bereich-2020161227005.xlsx,52571-07,245313,195137,50176,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-kostenstruktur-med-bereich-2020161227005.xlsx,xl/worksheets/sheet12.xml,245313,217711,27592,0,27602,both,-22574,22574,-22574,22574,0,22574,False
umastzindex-wert.xlsx,UM VOLUMENINDEX SAISONBER X12,8862544,6612582,2249962,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\umastzindex-wert.xlsx,xl/worksheets/sheet1.xml,8862562,6634949,2227613,0,2227613,both,-22349,22349,-22349,22349,18,22367,False
sonderauswertung-kse-vg.xlsx,Wichtige Information,61499,4803,56696,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-kse-vg.xlsx,xl/worksheets/sheet2.xml,61517,27168,31496,0,34349,both,-22347,22347,-22347,22347,18,22365,False
sonderauswertung-kse-bau.xlsx,Wichtige Information,61478,4787,56691,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-kse-bau.xlsx,xl/worksheets/sheet2.xml,61496,27147,31496,0,34349,both,-22342,22342,-22342,22342,18,22360,False
gartenbauerhebung-2032001059005.xlsx,GU3_1,94115,66491,27624,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\gartenbauerhebung-2032001059005.xlsx,xl/worksheets/sheet11.xml,94133,88764,5889,0,5369,both,-22255,22255,-22255,22255,18,22273,False
bodenflaechennutzung-2030510217005.xlsx,3.5,468677,347352,121325,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\bodenflaechennutzung-2030510217005.xlsx,xl/worksheets/sheet19.xml,468695,369601,135974,0,99094,both,-22231,22231,-22231,22231,18,22249,False
erzeugerpreise-lange-reihen-xlsx-5612401.xlsx,Inhalt,159615,29233,130382,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erzeugerpreise-lange-reihen-xlsx-5612401.xlsx,xl/worksheets/sheet2.xml,159633,51478,108359,0,108155,both,-22227,22227,-22227,22227,18,22245,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-17,3017221,2944557,72664,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet22.xml,3017205,2966050,51150,0,51155,both,-21509,21509,-21509,21509,-16,21493,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-21,3129299,3057551,71748,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet26.xml,3129283,3078963,50320,0,50320,both,-21428,21428,-21428,21428,-16,21412,False
luftverkehr-alle-flugplaetze-2080620197005.xlsx,1.2.2,156498,116279,40219,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\luftverkehr-alle-flugplaetze-2080620197005.xlsx,xl/worksheets/sheet15.xml,156516,137356,18830,0,19160,both,-21059,21059,-21059,21059,18,21077,False
statistischer-bericht-rechtsform-erwerbscharakter-2030215239005.xlsx,41121-0503,312433,285657,26776,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-rechtsform-erwerbscharakter-2030215239005.xlsx,xl/worksheets/sheet10.xml,312451,306722,5729,0,5729,both,-21047,21047,-21047,21047,18,21065,False
statistischer-bericht-zustandsbilanz-oekosysteme-5853201239005.xlsx,csv-85321-21,551269,530244,21025,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-zustandsbilanz-oekosysteme-5853201239005.xlsx,xl/worksheets/sheet42.xml,551287,551224,63,0,63,both,-20962,20962,-20962,20962,18,20980,False
31121999_Auszug_GV.xlsx,Gemeindedaten,8870724,8801859,68865,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\31121999_Auszug_GV.xlsx,xl/worksheets/sheet2.xml,8870742,8822835,47907,0,47907,both,-20958,20958,-20958,20958,18,20976,False
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.9,216106,70283,145823,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-dienstleistungen-2090440197005.xlsx,xl/worksheets/sheet22.xml,216124,91241,128650,0,124883,both,-20940,20940,-20940,20940,18,20958,False
baumobstflaechen-2030314229005.xlsx,1.5_1,66114,35717,30397,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\baumobstflaechen-2030314229005.xlsx,xl/worksheets/sheet12.xml,66132,56624,14044,0,9508,both,-20889,20889,-20889,20889,18,20907,False
baumobstflaechen-2030314229005.xlsx,1.5_2,66540,36181,30359,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\baumobstflaechen-2030314229005.xlsx,xl/worksheets/sheet13.xml,66558,57050,14044,0,9508,both,-20851,20851,-20851,20851,18,20869,False
erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,Tab. 2.2,237334,71276,166058,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,xl/worksheets/sheet9.xml,237352,92074,160800,0,145278,both,-20780,20780,-20780,20780,18,20798,False
investitionen-xlsx-5811108.xlsx,5.2.12,364335,109600,254735,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\investitionen-xlsx-5811108.xlsx,xl/worksheets/sheet41.xml,364271,129950,233710,0,234321,both,-20414,20414,-20414,20414,-64,20350,False
erbringung-dienstleistungen-2090440197005.xlsx,Tab. 3.10,176658,71255,105403,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-dienstleistungen-2090440197005.xlsx,xl/worksheets/sheet23.xml,176676,91566,88885,0,85110,both,-20293,20293,-20293,20293,18,20311,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-19,3096993,3025512,71481,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet24.xml,3096977,3045591,51381,0,51386,both,-20095,20095,-20095,20095,-16,20079,False
strafverfolgung-2100300217005.xlsx,Tab3_3_Lang,1791787,1326579,465208,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\strafverfolgung-2100300217005.xlsx,xl/worksheets/sheet24.xml,1791807,1346637,445160,0,445170,both,-20038,20038,-20038,20038,20,20058,False
statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,24251-06,98126,45938,52188,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,xl/worksheets/sheet12.xml,98126,65672,29919,0,32454,both,-19734,19734,-19734,19734,0,19734,False
statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,24251-06,98179,45991,52188,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,xl/worksheets/sheet12.xml,98179,65725,29919,0,32454,both,-19734,19734,-19734,19734,0,19734,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-23,1813167,1743551,69616,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet28.xml,1813167,1763075,50180,0,50092,both,-19524,19524,-19524,19524,0,19524,False
grunderhebung-rebflaechen-2030315209005.xlsx,Tabelle 1,104245,56876,47369,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\grunderhebung-rebflaechen-2030315209005.xlsx,xl/worksheets/sheet5.xml,104263,76362,27913,0,27901,both,-19468,19468,-19468,19468,18,19486,False
statistischer-bericht-kostenstruktur-med-bereich-2020161227005.xlsx,52571-08,618895,506613,112282,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-kostenstruktur-med-bereich-2020161227005.xlsx,xl/worksheets/sheet13.xml,618895,525935,92955,0,92960,both,-19322,19322,-19322,19322,0,19322,False
erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,Tab. 3.4,230832,68791,162041,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,xl/worksheets/sheet17.xml,230850,88100,169135,0,142750,both,-19291,19291,-19291,19291,18,19309,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-13,2030296,1960218,70078,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet18.xml,2030296,1979486,51074,0,50810,both,-19268,19268,-19268,19268,0,19268,False
erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,Tab. 3.3,229198,69520,159678,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,xl/worksheets/sheet16.xml,229216,88742,166814,0,140474,both,-19204,19204,-19204,19204,18,19222,False
luftverkehr-2080600231035.xlsx,1.2.2,150997,112066,38931,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\luftverkehr-2080600231035.xlsx,xl/worksheets/sheet14.xml,151015,131151,19519,0,19864,both,-19067,19067,-19067,19067,18,19085,False
luftverkehr-ausgewaehlte-flugplaetze-2080610227005.xlsx,1.2.2,150647,111716,38931,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\luftverkehr-ausgewaehlte-flugplaetze-2080610227005.xlsx,xl/worksheets/sheet14.xml,150665,130801,19519,0,19864,both,-19067,19067,-19067,19067,18,19085,False
statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,24251-07,97428,46658,50770,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,xl/worksheets/sheet13.xml,97428,65690,29293,0,31738,both,-19032,19032,-19032,19032,0,19032,False
statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,24251-07,97386,46616,50770,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,xl/worksheets/sheet13.xml,97386,65648,29293,0,31738,both,-19032,19032,-19032,19032,0,19032,False
erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,Tab. 3.7,134947,66696,68251,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbringung-sonstiger-dienstleistungen-2090450197005.xlsx,xl/worksheets/sheet20.xml,134965,85708,54956,0,49257,both,-18994,18994,-18994,18994,18,19012,False
statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,24251-15,96490,45369,51121,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,xl/worksheets/sheet21.xml,96490,64362,29727,0,32128,both,-18993,18993,-18993,18993,0,18993,False
statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,24251-15,96550,45429,51121,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,xl/worksheets/sheet21.xml,96550,64422,29727,0,32128,both,-18993,18993,-18993,18993,0,18993,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-44,1926941,1566503,360438,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet49.xml,1926941,1585169,341772,0,341772,both,-18666,18666,-18666,18666,0,18666,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-40,2201924,1837176,364748,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet45.xml,2201924,1855784,346135,0,346140,both,-18608,18608,-18608,18608,0,18608,False
verkehr-lagerei-2090410197005.xlsx,Tab. 3.9,127823,54711,73112,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\verkehr-lagerei-2090410197005.xlsx,xl/worksheets/sheet22.xml,127841,73336,61648,0,54505,both,-18607,18607,-18607,18607,18,18625,False
verkehr-lagerei-2090410197005.xlsx,Tab. 3.10,121625,54917,66708,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\verkehr-lagerei-2090410197005.xlsx,xl/worksheets/sheet23.xml,121643,73437,55409,0,48206,both,-18502,18502,-18502,18502,18,18520,False
strafgerichte-2100230217005.xlsx,8_2,61101,34987,26114,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\strafgerichte-2100230217005.xlsx,xl/worksheets/sheet39.xml,61119,53380,7664,0,7739,both,-18375,18375,-18375,18375,18,18393,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-09,2123661,2026259,97402,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet14.xml,2123661,2044347,79309,0,79314,both,-18088,18088,-18088,18088,0,18088,False
gartenbauerhebung-2032001059005.xlsx,GU3_2,89719,66944,22775,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\gartenbauerhebung-2032001059005.xlsx,xl/worksheets/sheet12.xml,89737,85045,5167,0,4692,both,-18083,18083,-18083,18083,18,18101,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-11,1355402,1286398,69004,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet16.xml,1355402,1304390,51002,0,51012,both,-17992,17992,-17992,17992,0,17992,False
statistischer-bericht-strafverfolgung-2100300227005.xlsx,24311-07,1934854,1865555,69299,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-strafverfolgung-2100300227005.xlsx,xl/worksheets/sheet12.xml,1934854,1883405,51444,0,51449,both,-17850,17850,-17850,17850,0,17850,False
